index,localhour,use,humidity,celsius
228524,2018-04-22 23:00:00,0.29,0.38,21.605555555555554
228525,2018-04-23 00:00:00,0.27,0.35,23.63333333333334
228526,2018-04-23 01:00:00,0.263,0.32,25.26111111111111
228527,2018-04-23 02:00:00,0.292,0.36,25.12222222222222
228528,2018-04-23 03:00:00,0.294,0.39,24.961111111111116
228529,2018-04-23 04:00:00,0.39899999999999997,0.35,25.20555555555556
228530,2018-04-23 05:00:00,0.377,0.34,25.26111111111111
228531,2018-04-23 06:00:00,0.387,0.35,24.90555555555555
228532,2018-04-23 07:00:00,0.297,0.32,25.011111111111106
228533,2018-04-23 08:00:00,0.213,0.37,24.055555555555557
228534,2018-04-23 09:00:00,0.22,0.49,21.211111111111116
228535,2018-04-23 10:00:00,0.24,0.63,18.005555555555553
228536,2018-04-23 11:00:00,0.239,0.7,16.700000000000003
228537,2018-04-23 12:00:00,0.21899999999999997,0.72,16.105555555555558
228538,2018-04-23 13:00:00,0.478,0.75,15.466666666666669
228539,2018-04-23 14:00:00,0.218,0.75,14.938888888888888
228540,2018-04-23 15:00:00,0.24,0.78,14.488888888888887
228541,2018-04-23 16:00:00,0.223,0.78,14.255555555555553
228542,2018-04-23 17:00:00,0.182,0.81,13.766666666666667
228543,2018-04-23 18:00:00,0.22,0.79,13.694444444444445
228544,2018-04-23 19:00:00,0.22,0.79,13.649999999999999
228545,2018-04-23 20:00:00,0.196,0.8,13.416666666666666
228546,2018-04-23 21:00:00,0.198,0.78,13.583333333333336
228547,2018-04-23 22:00:00,0.28,0.76,14.36111111111111
228548,2018-04-23 23:00:00,0.425,0.68,16.322222222222223
228549,2018-04-24 00:00:00,0.209,0.58,18.922222222222224
228550,2018-04-24 01:00:00,0.371,0.5,21.544444444444444
228551,2018-04-24 02:00:00,0.589,0.43,23.827777777777776
228552,2018-04-24 03:00:00,1.037,0.42,24.27777777777778
228553,2018-04-24 04:00:00,1.469,0.41,24.755555555555556
228554,2018-04-24 05:00:00,1.0659999999999998,0.38,25.172222222222224
228555,2018-04-24 06:00:00,0.42,0.4,24.288888888888888
228556,2018-04-24 07:00:00,0.409,0.45,23.000000000000004
228557,2018-04-24 08:00:00,0.39899999999999997,0.59,19.838888888888885
228558,2018-04-24 09:00:00,0.369,0.69,17.62222222222222
228559,2018-04-24 10:00:00,0.409,0.74,16.505555555555556
228560,2018-04-24 11:00:00,0.406,0.76,15.905555555555557
228561,2018-04-24 12:00:00,0.40700000000000003,0.77,15.455555555555556
228562,2018-04-24 13:00:00,0.39899999999999997,0.79,14.944444444444445
228563,2018-04-24 14:00:00,0.302,0.8,14.52222222222222
228564,2018-04-24 15:00:00,0.35700000000000004,0.81,14.149999999999999
228565,2018-04-24 16:00:00,0.314,0.81,13.733333333333333
228566,2018-04-24 17:00:00,0.265,0.83,13.299999999999999
228567,2018-04-24 18:00:00,0.281,0.83,13.08888888888889
228568,2018-04-24 19:00:00,0.363,0.82,13.15
228569,2018-04-24 20:00:00,0.281,0.84,13.077777777777776
228570,2018-04-24 21:00:00,0.237,0.83,13.305555555555557
228571,2018-04-24 22:00:00,0.271,0.78,14.205555555555556
228572,2018-04-24 23:00:00,0.28,0.73,15.42777777777778
228573,2018-04-25 00:00:00,0.252,0.64,17.73888888888889
228574,2018-04-25 01:00:00,0.326,0.55,20.33333333333333
228575,2018-04-25 02:00:00,0.733,0.48,21.37777777777778
228576,2018-04-25 03:00:00,0.735,0.52,20.900000000000002
228577,2018-04-25 04:00:00,0.623,0.49,21.59444444444445
228578,2018-04-25 05:00:00,0.46799999999999997,0.47,21.916666666666668
228579,2018-04-25 06:00:00,0.374,0.46,22.005555555555556
228580,2018-04-25 07:00:00,0.374,0.48,20.933333333333337
228581,2018-04-25 08:00:00,0.332,0.56,19.07777777777778
228582,2018-04-25 09:00:00,0.36200000000000004,0.64,17.616666666666667
228583,2018-04-25 10:00:00,0.37200000000000005,0.7,16.077777777777776
228584,2018-04-25 11:00:00,0.35200000000000004,0.74,14.961111111111112
228585,2018-04-25 12:00:00,0.341,0.78,14.166666666666666
228586,2018-04-25 13:00:00,0.43799999999999994,0.8,13.68888888888889
228587,2018-04-25 14:00:00,0.42700000000000005,0.82,13.577777777777776
228588,2018-04-25 15:00:00,0.466,0.82,13.499999999999998
228589,2018-04-25 16:00:00,0.69,0.83,13.366666666666667
228590,2018-04-25 17:00:00,0.513,0.82,13.261111111111111
228591,2018-04-25 18:00:00,0.449,0.8,13.050000000000002
228592,2018-04-25 19:00:00,0.38799999999999996,0.8,12.938888888888888
228593,2018-04-25 20:00:00,0.391,0.79,12.811111111111112
228594,2018-04-25 21:00:00,0.365,0.79,12.950000000000001
228595,2018-04-25 22:00:00,0.374,0.76,13.1
228596,2018-04-25 23:00:00,0.402,0.71,15.972222222222221
228597,2018-04-26 00:00:00,0.40700000000000003,0.44,19.66111111111111
228598,2018-04-26 01:00:00,0.386,0.54,19.527777777777782
228599,2018-04-26 02:00:00,0.384,0.55,19.799999999999997
228600,2018-04-26 03:00:00,0.53,0.5,21.03888888888889
228601,2018-04-26 04:00:00,0.568,0.45,22.494444444444444
228602,2018-04-26 05:00:00,0.391,0.43,22.694444444444443
228603,2018-04-26 06:00:00,0.382,0.46,22.255555555555556
228604,2018-04-26 07:00:00,0.381,0.5,21.227777777777774
228605,2018-04-26 08:00:00,0.364,0.55,19.73888888888889
228606,2018-04-26 09:00:00,0.33799999999999997,0.62,18.116666666666667
228607,2018-04-26 10:00:00,0.375,0.7,16.266666666666666
228608,2018-04-26 11:00:00,0.374,0.74,15.383333333333333
228609,2018-04-26 12:00:00,0.35600000000000004,0.77,14.766666666666664
228610,2018-04-26 13:00:00,0.326,0.79,14.33888888888889
228611,2018-04-26 14:00:00,0.275,0.8,14.088888888888889
228612,2018-04-26 15:00:00,0.3,0.8,13.944444444444445
228613,2018-04-26 16:00:00,0.233,0.8,13.866666666666667
228614,2018-04-26 17:00:00,0.24100000000000002,0.8,13.777777777777777
228615,2018-04-26 18:00:00,0.273,0.79,13.711111111111112
228616,2018-04-26 19:00:00,0.262,0.8,13.55
228617,2018-04-26 20:00:00,0.245,0.79,13.438888888888888
228618,2018-04-26 21:00:00,0.324,0.79,13.533333333333333
228619,2018-04-26 22:00:00,0.36,0.78,14.055555555555554
228620,2018-04-26 23:00:00,0.377,0.75,14.955555555555557
228621,2018-04-27 00:00:00,0.327,0.67,16.849999999999998
228622,2018-04-27 01:00:00,0.271,0.6,18.755555555555556
228623,2018-04-27 02:00:00,0.23,0.54,20.294444444444444
228624,2018-04-27 03:00:00,0.731,0.51,20.85555555555556
228625,2018-04-27 04:00:00,0.613,0.51,21.149999999999995
228626,2018-04-27 05:00:00,0.591,0.52,20.738888888888887
228627,2018-04-27 06:00:00,0.474,0.53,20.383333333333333
228628,2018-04-27 07:00:00,0.451,0.57,19.461111111111112
228629,2018-04-27 08:00:00,0.44799999999999995,0.61,18.23333333333333
228630,2018-04-27 09:00:00,0.414,0.68,16.333333333333332
228631,2018-04-27 10:00:00,0.433,0.75,14.849999999999998
228632,2018-04-27 11:00:00,0.44799999999999995,0.77,14.288888888888888
228633,2018-04-27 12:00:00,0.5429999999999999,0.78,13.972222222222221
228634,2018-04-27 13:00:00,0.42200000000000004,0.78,13.822222222222223
228635,2018-04-27 14:00:00,0.433,0.78,13.877777777777775
228636,2018-04-27 15:00:00,0.446,0.78,13.927777777777777
228637,2018-04-27 16:00:00,0.636,0.78,13.855555555555554
228638,2018-04-27 17:00:00,0.9640000000000001,0.78,13.75
228639,2018-04-27 18:00:00,0.9109999999999999,0.78,13.666666666666666
228640,2018-04-27 19:00:00,0.63,0.78,13.622222222222225
228641,2018-04-27 20:00:00,0.581,0.78,13.583333333333336
228642,2018-04-27 21:00:00,0.611,0.77,13.666666666666666
228643,2018-04-27 22:00:00,0.42100000000000004,0.76,14.061111111111112
228644,2018-04-27 23:00:00,0.401,0.73,14.722222222222221
228645,2018-04-28 00:00:00,0.24100000000000002,0.67,16.099999999999998
228646,2018-04-28 01:00:00,0.205,0.61,17.988888888888887
228647,2018-04-28 02:00:00,0.366,0.55,19.34444444444444
228648,2018-04-28 03:00:00,0.191,0.53,20.05
228649,2018-04-28 04:00:00,0.21600000000000003,0.5,20.90555555555555
228650,2018-04-28 05:00:00,0.307,0.5,20.755555555555556
228651,2018-04-28 06:00:00,0.192,0.53,19.88333333333334
228652,2018-04-28 07:00:00,0.21,0.55,19.288888888888888
228653,2018-04-28 08:00:00,0.21600000000000003,0.58,18.527777777777775
228654,2018-04-28 09:00:00,0.19699999999999998,0.64,17.02777777777778
228655,2018-04-28 10:00:00,0.182,0.73,15.283333333333331
228656,2018-04-28 11:00:00,0.21600000000000003,0.77,14.349999999999998
228657,2018-04-28 12:00:00,0.214,0.79,13.744444444444447
228658,2018-04-28 13:00:00,0.209,0.81,13.199999999999998
228659,2018-04-28 14:00:00,0.354,0.81,12.811111111111112
228660,2018-04-28 15:00:00,0.33899999999999997,0.81,12.47777777777778
228661,2018-04-28 16:00:00,0.193,0.81,12.583333333333334
228662,2018-04-28 17:00:00,0.18899999999999997,0.81,12.488888888888887
228663,2018-04-28 18:00:00,0.195,0.8,12.516666666666667
228664,2018-04-28 19:00:00,0.191,0.79,12.405555555555555
228665,2018-04-28 20:00:00,0.161,0.8,12.100000000000001
228666,2018-04-28 21:00:00,0.191,0.78,12.36111111111111
228667,2018-04-28 22:00:00,0.289,0.72,14.033333333333331
228668,2018-04-28 23:00:00,0.313,0.65,15.972222222222221
228669,2018-04-29 00:00:00,0.228,0.59,17.605555555555554
228670,2018-04-29 01:00:00,0.262,0.52,19.555555555555557
228671,2018-04-29 02:00:00,0.27899999999999997,0.49,20.749999999999996
228672,2018-04-29 03:00:00,0.718,0.51,20.755555555555556
228673,2018-04-29 04:00:00,0.42100000000000004,0.52,20.92222222222222
228674,2018-04-29 05:00:00,0.41700000000000004,0.51,21.027777777777775
228675,2018-04-29 06:00:00,0.33799999999999997,0.54,20.46666666666667
228676,2018-04-29 07:00:00,0.223,0.56,20.0
228677,2018-04-29 08:00:00,0.203,0.61,18.927777777777774
228678,2018-04-29 09:00:00,0.201,0.68,17.22222222222222
228679,2018-04-29 10:00:00,0.187,0.75,15.583333333333334
228680,2018-04-29 11:00:00,0.162,0.78,14.849999999999998
228681,2018-04-29 12:00:00,0.2,0.78,14.705555555555556
228682,2018-04-29 13:00:00,0.21600000000000003,0.77,14.616666666666667
228683,2018-04-29 14:00:00,0.182,0.76,14.622222222222222
228684,2018-04-29 15:00:00,0.217,0.74,14.549999999999999
228685,2018-04-29 16:00:00,0.33,0.72,14.31111111111111
228686,2018-04-29 17:00:00,0.631,0.73,13.977777777777776
228687,2018-04-29 18:00:00,0.21600000000000003,0.73,13.827777777777778
228688,2018-04-29 19:00:00,0.348,0.73,13.683333333333334
228689,2018-04-29 20:00:00,0.36200000000000004,0.73,13.577777777777776
228690,2018-04-29 21:00:00,0.363,0.74,13.699999999999998
228691,2018-04-29 22:00:00,0.36,0.72,14.355555555555558
228692,2018-04-29 23:00:00,0.344,0.67,15.438888888888888
228693,2018-04-30 00:00:00,0.413,0.62,16.67777777777778
228694,2018-04-30 01:00:00,1.819,0.59,17.972222222222218
228695,2018-04-30 02:00:00,0.685,0.57,18.83888888888889
228696,2018-04-30 03:00:00,0.539,0.56,19.08333333333333
228697,2018-04-30 04:00:00,0.5489999999999999,0.57,19.116666666666664
228698,2018-04-30 05:00:00,0.259,0.57,19.111111111111114
228699,2018-04-30 06:00:00,0.20800000000000002,0.6,18.455555555555556
228700,2018-04-30 07:00:00,0.205,0.65,17.383333333333333
228701,2018-04-30 08:00:00,0.2,0.68,16.43333333333333
228702,2018-04-30 09:00:00,0.17600000000000002,0.7,15.616666666666667
228703,2018-04-30 10:00:00,0.17800000000000002,0.71,14.961111111111112
228704,2018-04-30 11:00:00,0.203,0.72,14.655555555555557
228705,2018-04-30 12:00:00,0.2,0.73,14.566666666666666
228706,2018-04-30 13:00:00,0.26,0.74,14.400000000000002
228707,2018-04-30 14:00:00,0.457,0.75,14.300000000000002
228708,2018-04-30 15:00:00,0.177,0.76,14.066666666666666
228709,2018-04-30 16:00:00,0.196,0.76,13.877777777777775
228710,2018-04-30 17:00:00,0.19699999999999998,0.77,13.81111111111111
228711,2018-04-30 18:00:00,0.162,0.77,13.794444444444444
228712,2018-04-30 19:00:00,0.18100000000000002,0.77,13.805555555555555
228713,2018-04-30 20:00:00,0.198,0.77,13.755555555555553
228714,2018-04-30 21:00:00,0.18,0.78,13.694444444444445
228715,2018-04-30 22:00:00,0.165,0.77,14.055555555555554
228716,2018-04-30 23:00:00,0.198,0.76,14.5
228717,2018-05-01 00:00:00,0.301,0.73,15.116666666666667
228718,2018-05-01 01:00:00,0.439,0.69,15.88888888888889
228719,2018-05-01 02:00:00,0.899,0.66,16.633333333333333
228720,2018-05-01 03:00:00,0.433,0.64,17.13888888888889
228721,2018-05-01 04:00:00,0.353,0.63,17.266666666666666
228722,2018-05-01 05:00:00,0.272,0.65,16.86111111111111
228723,2018-05-01 06:00:00,0.166,0.68,15.816666666666666
228724,2018-05-01 07:00:00,0.191,0.7,15.177777777777777
228725,2018-05-01 08:00:00,0.317,0.73,14.700000000000001
228726,2018-05-01 09:00:00,0.196,0.75,14.261111111111113
228727,2018-05-01 10:00:00,0.198,0.8,13.72777777777778
228728,2018-05-01 11:00:00,0.19899999999999998,0.83,13.455555555555556
228729,2018-05-01 12:00:00,0.161,0.83,13.366666666666667
228730,2018-05-01 13:00:00,0.221,0.82,13.244444444444447
228731,2018-05-01 14:00:00,0.273,0.81,13.0
228732,2018-05-01 15:00:00,0.16899999999999998,0.79,12.766666666666664
228733,2018-05-01 16:00:00,0.175,0.77,12.533333333333335
228734,2018-05-01 17:00:00,0.19399999999999998,0.76,12.372222222222225
228735,2018-05-01 18:00:00,0.18,0.75,12.205555555555556
228736,2018-05-01 19:00:00,0.16,0.73,11.994444444444447
228737,2018-05-01 20:00:00,0.19399999999999998,0.73,11.766666666666667
228738,2018-05-01 21:00:00,0.193,0.73,11.872222222222222
228739,2018-05-01 22:00:00,0.14800000000000002,0.7,12.672222222222224
228740,2018-05-01 23:00:00,0.19,0.65,13.32222222222222
228741,2018-05-02 00:00:00,0.25,0.62,13.599999999999998
228742,2018-05-02 01:00:00,0.237,0.6,13.955555555555556
228743,2018-05-02 02:00:00,0.23600000000000002,0.61,13.905555555555557
228744,2018-05-02 03:00:00,0.252,0.62,13.972222222222221
228745,2018-05-02 04:00:00,0.49700000000000005,0.6,14.400000000000002
228746,2018-05-02 05:00:00,0.379,0.58,14.805555555555555
228747,2018-05-02 06:00:00,0.34600000000000003,0.59,14.505555555555556
228748,2018-05-02 07:00:00,0.33799999999999997,0.62,13.944444444444445
228749,2018-05-02 08:00:00,0.299,0.63,13.722222222222223
228750,2018-05-02 09:00:00,0.34,0.65,13.299999999999999
228751,2018-05-02 10:00:00,0.34299999999999997,0.68,12.899999999999999
228752,2018-05-02 11:00:00,0.304,0.72,12.583333333333334
228753,2018-05-02 12:00:00,0.32899999999999996,0.77,12.105555555555554
228754,2018-05-02 13:00:00,0.382,0.8,11.777777777777779
228755,2018-05-02 14:00:00,0.46399999999999997,0.81,11.633333333333333
228756,2018-05-02 15:00:00,0.18,0.83,11.416666666666664
228757,2018-05-02 16:00:00,0.177,0.84,11.327777777777778
228758,2018-05-02 17:00:00,0.19399999999999998,0.84,11.27222222222222
228759,2018-05-02 18:00:00,0.192,0.84,11.333333333333334
228760,2018-05-02 19:00:00,0.151,0.84,11.316666666666666
228761,2018-05-02 20:00:00,0.195,0.85,11.31111111111111
228762,2018-05-02 21:00:00,0.19699999999999998,0.85,11.416666666666664
228763,2018-05-02 22:00:00,0.154,0.85,11.777777777777779
228764,2018-05-02 23:00:00,0.18899999999999997,0.85,12.13888888888889
228765,2018-05-03 00:00:00,0.21600000000000003,0.85,12.605555555555554
228766,2018-05-03 01:00:00,0.19399999999999998,0.83,13.294444444444444
228767,2018-05-03 02:00:00,0.161,0.78,14.427777777777777
228768,2018-05-03 03:00:00,0.593,0.73,15.122222222222222
228769,2018-05-03 04:00:00,0.767,0.7,15.261111111111111
228770,2018-05-03 05:00:00,0.377,0.7,15.061111111111112
228771,2018-05-03 06:00:00,0.184,0.69,15.244444444444444
228772,2018-05-03 07:00:00,0.20199999999999999,0.68,15.350000000000001
228773,2018-05-03 08:00:00,0.19899999999999998,0.69,14.966666666666665
228774,2018-05-03 09:00:00,0.14800000000000002,0.71,14.516666666666667
228775,2018-05-03 10:00:00,0.19699999999999998,0.75,13.944444444444445
228776,2018-05-03 11:00:00,0.19699999999999998,0.76,13.644444444444446
228777,2018-05-03 12:00:00,0.166,0.78,13.32222222222222
228778,2018-05-03 13:00:00,0.22399999999999998,0.79,13.02222222222222
228779,2018-05-03 14:00:00,0.325,0.8,12.666666666666664
228780,2018-05-03 15:00:00,0.184,0.81,12.355555555555558
228781,2018-05-03 16:00:00,0.191,0.82,12.200000000000001
228782,2018-05-03 17:00:00,0.15,0.83,11.75
228783,2018-05-03 18:00:00,0.196,0.84,11.211111111111112
228784,2018-05-03 19:00:00,0.196,0.85,10.761111111111111
228785,2018-05-03 20:00:00,0.147,0.85,10.405555555555553
228786,2018-05-03 21:00:00,0.19399999999999998,0.85,11.105555555555558
228787,2018-05-03 22:00:00,0.196,0.8,13.372222222222222
228788,2018-05-03 23:00:00,0.16,0.69,15.644444444444442
228789,2018-05-04 00:00:00,0.182,0.62,17.349999999999998
228790,2018-05-04 01:00:00,0.322,0.6,18.549999999999997
228791,2018-05-04 02:00:00,0.308,0.58,19.87222222222222
228792,2018-05-04 03:00:00,0.35700000000000004,0.56,20.705555555555552
228793,2018-05-04 04:00:00,0.48200000000000004,0.54,21.3
228794,2018-05-04 05:00:00,0.285,0.55,21.188888888888886
228795,2018-05-04 06:00:00,0.18899999999999997,0.57,20.98333333333333
228796,2018-05-04 07:00:00,0.207,0.57,20.84444444444444
228797,2018-05-04 08:00:00,0.2,0.6,20.08888888888889
228798,2018-05-04 09:00:00,0.155,0.64,18.905555555555555
228799,2018-05-04 10:00:00,0.195,0.69,17.244444444444444
228800,2018-05-04 11:00:00,0.19899999999999998,0.73,16.34444444444445
228801,2018-05-04 12:00:00,0.172,0.76,15.594444444444443
228802,2018-05-04 13:00:00,0.214,0.78,15.100000000000001
228803,2018-05-04 14:00:00,0.34700000000000003,0.8,14.57222222222222
228804,2018-05-04 15:00:00,0.212,0.82,14.033333333333331
228805,2018-05-04 16:00:00,0.284,0.83,13.633333333333333
228806,2018-05-04 17:00:00,0.191,0.84,13.08888888888889
228807,2018-05-04 18:00:00,0.161,0.84,12.838888888888889
228808,2018-05-04 19:00:00,0.19399999999999998,0.85,12.533333333333335
228809,2018-05-04 20:00:00,0.2,0.85,12.333333333333336
228810,2018-05-04 21:00:00,0.193,0.83,13.344444444444447
228811,2018-05-04 22:00:00,0.17,0.69,17.23888888888889
228812,2018-05-04 23:00:00,0.185,0.44,22.5
228813,2018-05-05 00:00:00,0.256,0.33,26.211111111111116
228814,2018-05-05 01:00:00,0.311,0.28,28.42777777777778
228815,2018-05-05 02:00:00,0.405,0.26,29.261111111111113
228816,2018-05-05 03:00:00,0.46299999999999997,0.26,29.166666666666668
228817,2018-05-05 04:00:00,0.6459999999999999,0.25,29.27777777777778
228818,2018-05-05 05:00:00,0.47100000000000003,0.22,30.67777777777778
228819,2018-05-05 06:00:00,0.308,0.23,30.061111111111114
228820,2018-05-05 07:00:00,0.212,0.28,27.655555555555555
228821,2018-05-05 08:00:00,0.207,0.31,26.544444444444444
228822,2018-05-05 09:00:00,0.228,0.36,24.66111111111111
228823,2018-05-05 10:00:00,0.22899999999999998,0.47,21.34444444444445
228824,2018-05-05 11:00:00,0.22899999999999998,0.54,19.705555555555556
228825,2018-05-05 12:00:00,0.214,0.59,18.577777777777776
228826,2018-05-05 13:00:00,0.218,0.62,17.744444444444444
228827,2018-05-05 14:00:00,0.231,0.66,17.044444444444444
228828,2018-05-05 15:00:00,0.374,0.66,16.5
228829,2018-05-05 16:00:00,0.24600000000000002,0.68,15.866666666666667
228830,2018-05-05 17:00:00,0.177,0.68,15.550000000000002
228831,2018-05-05 18:00:00,0.179,0.69,15.02222222222222
228832,2018-05-05 19:00:00,0.223,0.7,14.566666666666666
228833,2018-05-05 20:00:00,0.20800000000000002,0.7,14.266666666666667
228834,2018-05-05 21:00:00,0.212,0.63,15.761111111111111
228835,2018-05-05 22:00:00,0.19399999999999998,0.53,19.299999999999997
228836,2018-05-05 23:00:00,0.235,0.39,23.322222222222226
228837,2018-05-06 00:00:00,0.366,0.33,26.244444444444444
228838,2018-05-06 01:00:00,0.262,0.29,28.54444444444444
228839,2018-05-06 02:00:00,0.251,0.29,29.194444444444443
228840,2018-05-06 03:00:00,0.213,0.26,29.572222222222226
228841,2018-05-06 04:00:00,0.267,0.27,29.272222222222222
228842,2018-05-06 05:00:00,2.215,0.26,29.738888888888887
228843,2018-05-06 06:00:00,0.47200000000000003,0.29,28.433333333333337
228844,2018-05-06 07:00:00,0.266,0.34,27.199999999999996
228845,2018-05-06 08:00:00,0.22,0.37,25.700000000000003
228846,2018-05-06 09:00:00,0.233,0.4,23.605555555555554
228847,2018-05-06 10:00:00,0.228,0.44,21.561111111111114
228848,2018-05-06 11:00:00,0.22399999999999998,0.47,20.450000000000003
228849,2018-05-06 12:00:00,0.92,0.5,19.644444444444446
228850,2018-05-06 13:00:00,0.24600000000000002,0.54,18.583333333333332
228851,2018-05-06 14:00:00,0.25,0.62,17.54444444444444
228852,2018-05-06 15:00:00,0.37799999999999995,0.65,16.855555555555558
228853,2018-05-06 16:00:00,0.575,0.69,16.16111111111111
228854,2018-05-06 17:00:00,0.222,0.71,15.622222222222222
228855,2018-05-06 18:00:00,0.5920000000000001,0.71,15.211111111111112
228856,2018-05-06 19:00:00,0.863,0.71,14.600000000000001
